time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1740182400,96181.99,96980,95770.49,96551.01,92253.03760720055,85469.23772732157,97547.76796196084,97416.18411240274,96675.27280469728,11268.17708,46.13303419205118,,,,,,,,,81285.619,81828.848,79571.509,79661.52,78183.5497999999,-602304.5288166647
1740268800,96551.01,96650,95227.94,96258,92319.23533270137,85576.58859570643,97501.70482046224,97305.88086360248,96536.18186979818,10884.84913,45.282756158966706,,,,,,,,,79661.449,81092.374,79314.502,80418.763,78460.80446666658,-605218.5611660304
1740355200,96258,96500,91349.26,91552.88,92306.56830240879,85636.0541818188,97289.24679116003,96757.97601944987,94875.08124653212,31550.10299,34.338175982317495,,,,,,,,,80412.016,90343.969,80330.86,90343.969,79518.1367999999,-610859.8383383135
1740441600,91552.88,92540.69,86050.99,88680.4,92246.63163625328,85666.34618000967,96981.78797719002,95988.68306521655,92810.18749768808,78333.11111,29.62984834945182,,,,,,,,,90401.587,93416.142,85129.094,85156.472,80129.2097999999,-623424.1473141888
1740528000,88680.39,89414.15,82256.01,84250.09,92114.45739433174,85652.25407871604,96527.08447800466,94870.72182091021,89956.82166512539,56893.54409,24.13352782508531,24.13352782508531,,24.13352782508531,,,,,,85152.593,87501.467,82008.555,82325.31,80340.56493333324,-640210.288205695
1740614400,84250.09,87078.46,82716.49,84708.58,91992.04619773121,85642.86428688801,96104.99503236164,93902.89879034733,88207.40777675026,42505.45439,25.670216621112203,,,,,,,,,82326.221,82757.758,79249.786,82508.864,80616.25106666656,-651349.6104989625
1740700800,84708.57,85120,78258.52,84349.94,91865.73039281003,85629.99936861052,95685.17163834872,92993.09319126663,86921.58518450017,83648.03969,25.239559778130698,,,,,,,,,82510.077,84282.913,78919.375,78949.552,80648.22426666656,-669394.5249252521
1740787200,84349.95,86558,83824.78,86064.53,91769.84278301151,85634.32305648504,95341.57729412198,92333.23003019362,86635.90012300012,25785.05464,31.18357824111969,,,,,,,,,78946.241,80755.138,78331.633,78476.866,80748.38926666656,-683265.1565833236
1740873600,86064.54,95000,85050.6,94270,91811.167695689,85720.25019025136,95303.30667647476,92517.68431303233,89180.60008200008,54889.09045,51.185933847006154,,,,,51.185933847006154,,51.185933847006154,,78485.233,80750.613,76269.513,79052.617,80893.57313333322,-690587.2432787217
1740960000,94269.99,94416.46,85117.11,86220.61,91718.76178336356,85725.22889482598,94978.92465231495,91917.9629498864,88193.93672133339,59171.10218,39.16090836562311,,,,,,,,,79048.796,79097.471,70717.21,71170.841,80564.94913333323,-702847.3314488438
1741046400,86221.16,88967.52,81500,87281.98,91645.42654727491,85740.71895557398,94704.03377187513,91476.44076418293,87889.95114755559,55609.10706,41.124969671389486,,,,,,,,,71172.024,72657.082,67480.222,67717.19,79947.5161999999,-708643.6867399067
1741132800,87281.98,91000,86334.53,90606.01,91628.24610847697,85789.12981173742,94557.67578002244,91393.54259616551,88795.3040983704,38264.01163,46.90594389594441,,,,,,,,,67725.941,71493.571,67714.179,69814.056,79133.97753333324,-710243.8166099159
1741219200,90606,92810.64,87836,89931.89,91600.20716453521,85830.351306148,94392.46914502165,91254.3375870069,89174.16606558027,34342.44902,45.9211627482805,,,,,,,,,69815.463,71589.467,68481.263,68743.746,78536.27413333324,-714962.2625894481
1741305600,89931.88,91283.02,84667.03,86801.75,91520.89382297265,85840.01696479329,94121.37203269945,90830.28162633958,88383.36071038684,57980.35713,41.55821542110961,,,,,,,,,68755.14,70575.335,67590.537,69109.274,77648.8941999999,-724753.2715356916
1741392000,86801.74,86897.25,85218.47,86222.45,91433.31623912186,85843.8222686262,93839.26767438876,90391.44051906915,87663.0571402579,12989.23054,40.785887980774746,,,,,,,,,69102.771,70114.203,68227.393,68422.509,76791.4365999999,-734848.8730146737
1741478400,86222.46,86500,80000,80734.37,91256.47415252481,85792.98194754534,93371.23561458915,89471.71951725303,85353.49476017193,26115.39345,34.28528141389596,,,,,,,,,68418.391,71926.022,68416.171,70146.89,76157.12793333322,-746470.1689670861
1741564800,80734.48,84123.46,77459.91,78595.86,91047.2078028963,85721.36879383842,92843.54362835383,88435.92337275275,83100.94984011463,47633.38405,32.13591635836514,32.13591635836514,32.13591635836514,32.13591635836514,,,,,,70142.614,70780.442,68149.042,69675.934,75440.93933333323,-761521.1875954593
1741651200,78595.86,83617.4,76606,82932.99,90913.0885003691,85693.62373121317,92489.59528448405,87911.83448010962,83044.96322674309,48770.06853,40.30902009960462,,,,,,,,,69691.321,71573.021,68789.576,69966.383,74082.4335999999,-770494.0074468445
1741737600,82932.99,84539.85,80607.65,83680.12,90793.53530201588,85673.58886821603,92174.97116718105,87508.81405343252,83256.68215116205,31933.986,41.6135014435712,,,,,,,,,69963.886,71295.753,68747.579,68960.482,73002.70093333322,-775570.9410266691
1741824000,83680.12,84336.33,79939.9,81115.78,90633.5724044619,85628.23753619398,91780.00005406744,86899.95366739132,82543.0481007747,27546.27412,38.503282020124416,,,,,,,,,68966.822,72306.912,68966.822,72031.215,72316.42793333322,-782787.8118007962
1741910400,81115.78,85309.71,80818.84,83983.2,90523.64889364435,85611.86900349554,91501.54290927932,86622.16760383024,83023.0987338498,26858.52755,43.58114978895689,,,,,,,,,72027.929,74565.468,70529.948,72974.592,71680.80979999989,-786759.406544054
1741996800,83983.19,84676.28,83618,84338.44,90421.41403589817,85599.19806813737,91245.71780537648,86404.6697367988,83461.54582256654,11324.7332,44.1959169487624,,,,,,,,,72973.374,73168.509,70619.995,70619.995,71125.50599999988,-789274.2081498588
1742083200,84338.44,85117.04,81981.12,82574.53,90291.71347332133,85569.10186845441,90936.03252661304,86039.89452377034,83165.87388171103,17596.12531,41.76252312108555,,,,,,,,,70619.951,71403.12,68427.109,68522.723,70461.89646666654,-793225.3262989202
1742169600,82574.52,84756.83,82456,84010.03,90187.88399442346,85553.58871553447,90688.67529351971,85846.57409293507,83447.25925447402,17214.74358,44.443402953645894,,,,,,,,,68515.37,71254.837,68487.752,71102.165,69931.86633333322,-795160.6480928329
1742256000,84010.02,84021.74,81134.66,82715.03,90064.36574658175,85525.34435020576,90403.90224732258,85548.33179836982,83203.18283631602,17610.89883,42.54086903110699,,,,,,,,,71096.301,71785.783,68986.69,70450.883,69883.86913333321,-798588.8819854206
1742342400,82715.03,87000,82547.16,86845.94,90011.16862680354,85538.4846054276,90276.83216706106,85671.91353185842,84417.43522421068,28151.05374,49.90734539461,,,,,,,,,70451.763,76214.246,69201.237,76214.246,70450.3395333332,-799009.5646749047
